DEPTH,ROP,WOB,CO2,CH4,H2S,TEMPIN,TEMPOUT,FRACT,MUDLOSS,QUARTZIT,CALCITE,PYRITE,HEMATITE,EPIDOTAL,CHLORITE,ANHYDRIT,SERICITE,PP,SPM1,SPM2,FLOWIN,FLOWOUT%,GAINLOSS,RPM,TORQUE,PITVOL,TUFFASH ,RHYOLITE,BASALT,VOLCAN,ANDESITE,DACITE,TUFFCRYS,VOLCSEDI,CHERTARG,MARL,CLAYST%,CLAY%,SILTST%,SANDST%,SAND%,MEDSAND%,CRSSAND
2722,63,5,636,0,0,103,112,0,0,1,0,0,1,0,0,0,0,2039,114,114,747,41,5,48,1418,244,0,80,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
2723,56,2,560,0,0,103,112,0,0,1,0,0,1,0,0,0,0,2000,114,114,747,42,3,54,1048,242,0,80,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
2724,69,5,545,0,0,104,112,0,0,1,1,0,1,0,1,0,0,2008,114,115,750,40,3,50,1478,242,0,80,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
2725,49,3,560,0,0,102,110,0,0,1,0,0,1,0,0,0,0,1979,114,115,750,41,3,52,1163,242,0,80,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
2726,53,4,590,0,0,104,112,0,0,1,0,0,1,0,0,0,0,2005,114,115,750,40,4,48,1337,243,0,80,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
2727,39,4,606,0,0,105,111,0,0,1,1,0,1,0,1,0,0,1983,114,115,750,42,4,51,1288,243,0,80,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
2728,44,4,606,0,0,105,112,0,0,1,0,0,1,0,0,0,0,1997,114,114,747,40,4,49,1510,243,0,80,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
2729,15,1,590,0,0,105,112,0,0,1,0,0,1,0,0,0,0,1942,115,114,750,42,4,55,877,243,0,80,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
2730,10,0,575,0,0,106,112,0,0,1,1,0,1,0,1,0,0,1926,114,114,747,41,6,57,958,245,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2731,8,1,575,0,0,106,114,0,0,1,1,1,1,0,1,0,0,1927,114,114,747,39,4,54,1049,243,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2732,7,0,621,0,0,106,114,0,0,1,0,0,0,0,0,0,0,1917,114,114,747,43,5,56,1099,244,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2733,9,3,636,0,0,107,114,0,0,1,0,0,0,0,0,0,0,1941,114,114,747,39,0,55,1132,243,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2734,60,4,636,0,0,106,114,0,0,1,1,1,1,0,1,0,0,1972,114,114,747,39,0,49,1262,244,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2735,72,4,621,0,0,106,114,0,0,1,0,0,0,0,0,0,0,1981,114,114,747,45,0,50,1412,244,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2736,26,2,621,0,0,107,114,0,0,1,0,0,0,0,0,0,0,1948,114,114,747,45,0,53,1109,244,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2737,20,4,621,0,0,107,114,0,0,1,1,1,1,0,1,0,0,1955,114,114,747,39,0,51,1293,244,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2738,68,4,621,0,0,108,114,0,0,1,0,0,0,0,0,0,0,1978,114,114,747,47,0,48,1390,244,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2739,63,3,621,0,0,107,114,0,0,1,0,0,0,0,0,0,0,1957,114,114,747,44,0,52,1117,244,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2740,36,3,621,0,0,107,113,0,0,1,1,1,1,0,1,0,0,1939,114,114,747,41,0,53,1138,244,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2741,43,3,621,0,0,108,113,0,0,2,1,2,1,0,1,0,0,1946,114,114,747,47,2,53,1076,250,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2742,52,3,621,0,0,104,113,0,0,2,1,2,1,0,1,0,0,1907,112,110,746,39,0,55,1300,242,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2743,43,2,621,0,0,105,113,0,0,2,1,2,1,0,1,0,0,1907,112,113,746,46,0,56,974,242,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2744,35,4,651,0,0,104,114,0,0,2,1,2,1,0,1,0,0,1923,112,113,750,42,0,58,1150,234,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2745,35,4,651,0,0,106,114,0,0,2,1,2,1,0,1,0,0,1900,114,114,747,38,0,65,1000,244,0,80,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2746,22,5,636,0,0,106,113,0,0,2,1,2,1,0,1,0,0,1172,115,51,544,34,-2,40,1316,242,0,80,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2747,55,3,651,0,0,106,112,0,0,2,1,2,1,0,1,0,0,1161,115,51,544,31,-1,55,1145,243,0,80,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2748,57,4,666,0,0,106,112,0,0,2,1,2,1,0,1,0,0,1940,114,114,747,43,-1,64,975,243,0,80,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2749,26,4,666,0,0,107,112,0,0,2,1,2,1,0,1,0,0,1957,114,114,747,41,-1,65,1111,243,0,80,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2750,53,2,666,0,0,106,111,0,0,2,1,2,1,0,1,0,0,1956,114,115,750,41,2,65,1089,245,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2751,79,4,666,0,0,107,112,0,0,1,0,1,1,0,1,0,0,1962,115,115,753,43,2,62,1356,245,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2752,136,7,666,0,0,107,112,0,0,1,1,0,0,0,1,0,0,2016,114,115,750,40,2,56,1949,245,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2753,40,2,666,0,0,108,112,0,0,1,0,0,0,0,1,0,0,1929,114,115,750,44,2,69,1009,245,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2754,89,5,666,0,0,107,113,0,0,1,1,1,1,0,1,0,0,2014,115,114,750,43,2,59,1695,245,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2755,98,5,696,0,0,106,113,0,0,1,0,0,0,0,1,0,0,2004,115,114,750,40,3,60,1537,246,10,70,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2756,32,3,696,0,0,107,114,0,0,1,1,0,0,0,1,0,0,1961,115,114,750,42,6,66,1016,250,10,70,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2757,15,1,696,0,0,107,114,0,0,1,0,1,1,0,1,0,0,2043,116,115,757,41,-26,66,913,217,10,70,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2758,48,4,696,0,0,107,114,0,0,1,1,0,0,0,1,0,0,2086,116,115,757,41,-26,59,1514,217,10,70,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2759,54,4,727,0,0,72,99,0,0,1,0,0,0,0,1,0,0,2089,116,115,757,44,-26,56,1657,217,10,70,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2760,65,5,727,0,0,72,99,0,0,1,1,1,1,0,1,0,0,2089,117,115,760,44,-26,57,1580,217,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2761,44,5,727,0,0,76,99,0,0,1,0,1,1,0,1,0,0,2087,117,115,760,42,-25,58,1595,219,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2762,60,5,712,0,0,77,98,0,0,1,1,0,0,0,1,0,0,2108,117,115,760,41,0,53,1538,219,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2763,74,5,696,0,0,79,98,0,0,1,0,0,0,0,1,0,0,2086,117,115,760,41,0,58,1555,219,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2764,79,7,681,0,0,79,99,0,0,1,1,1,1,0,1,0,0,2104,117,115,760,42,0,55,1849,219,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2765,84,8,666,0,0,81,98,0,0,1,0,0,0,0,1,0,0,2115,117,114,757,40,0,55,1776,219,10,70,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2766,51,7,666,0,0,83,99,0,0,1,1,0,0,0,1,0,0,2108,117,115,760,44,0,55,1644,219,10,70,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2767,56,7,666,0,0,86,99,0,0,1,0,1,1,0,1,0,0,2127,117,115,760,40,0,53,1853,219,10,70,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2768,79,8,666,0,0,87,100,0,0,1,1,0,0,0,1,0,0,2137,117,115,760,41,0,56,2347,219,10,70,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2769,95,8,666,0,0,88,99,0,0,1,0,0,0,0,1,0,0,2143,117,115,760,42,0,56,2105,219,10,70,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0
2770,89,6,681,0,0,88,100,0,0,1,1,1,1,0,1,0,0,2112,117,115,760,46,0,60,1745,219,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2771,95,4,712,0,0,88,99,0,0,1,0,0,0,0,1,0,0,2110,117,115,760,42,1,58,1623,220,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2772,101,6,696,0,0,89,100,0,0,1,0,0,0,0,1,0,0,2126,117,115,760,41,0,56,1858,219,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2773,79,3,651,0,0,90,102,0,0,1,0,0,0,0,1,0,0,2076,117,115,760,49,0,57,1471,219,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2774,65,6,636,0,0,90,101,0,0,1,0,0,0,0,1,0,0,2076,116,116,758,39,0,58,1775,220,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2775,94,5,666,0,0,90,100,0,0,1,0,0,0,0,1,0,0,2076,115,115,758,50,3,60,1450,222,10,80,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2776,60,4,666,0,0,90,100,0,0,1,0,0,0,0,1,0,0,2076,115,114,758,41,4,59,1850,212,10,80,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2777,44,3,681,0,0,89,100,0,0,1,0,0,0,0,1,0,0,2026,116,114,753,40,4,33,1141,223,10,80,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2778,43,2,712,0,0,90,101,0,0,1,0,0,0,0,1,0,0,2009,116,115,757,42,6,35,988,225,10,80,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2779,57,4,742,0,0,90,100,0,0,1,0,0,0,0,1,0,0,2023,116,115,757,43,6,32,1073,225,10,80,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2780,39,3,727,0,0,90,98,0,0,1,0,0,0,0,1,0,0,2014,116,114,753,39,6,35,844,225,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2781,36,4,712,0,0,90,99,0,0,1,0,0,1,0,1,0,0,2012,116,114,753,41,6,34,790,225,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2782,34,5,712,0,0,91,100,0,0,1,0,0,1,0,1,0,0,2016,117,114,757,41,6,35,882,225,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2783,40,4,712,0,0,92,101,0,0,1,0,0,1,0,1,0,0,2022,117,114,757,39,9,33,891,227,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2784,36,4,696,0,0,91,101,0,0,1,0,0,1,0,1,0,0,2014,117,114,757,39,9,33,880,228,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2785,32,7,681,0,0,92,100,0,0,1,0,0,1,0,1,0,0,2040,117,114,757,41,9,33,1082,228,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2786,47,6,681,0,0,92,100,0,0,1,0,0,1,0,1,0,0,2039,117,114,757,39,9,48,1298,228,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2787,86,9,666,0,0,92,101,0,0,1,0,0,1,0,1,0,0,2084,117,114,757,39,9,49,1718,228,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2788,106,8,621,0,0,92,99,0,0,1,0,0,1,0,1,0,0,2091,117,114,757,41,9,58,1957,228,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2789,116,5,606,0,0,91,101,0,0,1,0,0,1,0,1,0,0,2074,117,114,757,42,10,60,1710,229,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2790,163,9,636,0,0,92,100,0,0,1,0,0,1,0,1,0,0,2107,117,114,757,44,10,57,2068,229,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2791,151,9,666,0,0,90,101,0,0,1,0,0,1,0,1,0,0,2114,117,114,757,44,9,59,1917,228,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2792,169,8,636,0,0,92,101,0,0,1,0,0,1,0,1,0,0,2102,117,114,757,43,9,60,1884,228,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2793,186,9,636,0,0,92,101,0,0,1,0,0,1,0,1,0,0,2101,117,114,757,42,10,59,1830,229,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2794,200,7,636,0,0,91,101,0,0,1,0,0,1,0,1,0,0,2081,117,114,757,45,10,60,1788,229,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2795,263,6,636,0,0,92,101,0,0,1,0,0,1,0,1,0,0,2092,116,114,753,44,10,59,1827,229,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2796,242,8,590,0,0,90,102,0,0,1,0,0,1,0,1,0,0,2116,116,114,753,42,10,57,2058,229,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2797,223,9,590,0,0,92,102,0,0,1,0,0,1,0,1,0,0,2113,116,114,753,42,10,58,1847,229,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2798,205,6,606,0,0,92,101,0,0,1,0,0,1,0,1,0,0,2090,116,114,753,40,10,60,1725,229,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2799,330,7,606,0,0,92,103,0,0,1,0,0,1,0,1,0,0,2119,116,114,753,40,10,57,2034,229,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
2800,278,8,606,0,0,92,103,0,0,1,0,0,1,0,1,0,0,2123,116,114,753,42,10,57,1907,229,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2801,311,8,606,0,0,92,101,0,0,1,1,0,1,0,1,0,0,2145,116,114,753,40,10,56,1860,229,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2802,303,7,590,0,0,92,101,0,0,1,0,0,1,0,1,0,0,2138,116,114,753,39,10,58,1758,229,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2803,278,7,590,0,0,93,102,0,0,1,0,0,1,0,1,0,0,2139,116,114,753,41,10,55,2394,229,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2804,328,9,606,0,0,92,101,0,0,1,1,0,1,0,1,0,0,2158,116,114,753,43,10,54,2783,229,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2805,229,8,621,0,0,93,102,0,0,1,0,0,1,0,1,0,0,2114,116,114,753,42,10,55,2004,229,0,10,0,0,60,0,0,0,0,0,10,20,0,0,0,0,0
2806,64,3,636,0,0,92,102,0,0,1,0,0,1,0,1,0,0,2024,116,114,753,45,10,53,912,229,0,10,0,0,60,0,0,0,0,0,10,20,0,0,0,0,0
2807,71,3,636,0,0,92,102,0,0,1,1,0,1,0,1,0,0,1995,117,114,757,39,14,56,1100,232,0,10,0,0,60,0,0,0,0,0,10,20,0,0,0,0,0
2808,189,3,636,0,0,90,101,0,0,1,0,0,1,0,1,0,0,1997,116,115,757,42,14,54,657,233,0,10,0,0,60,0,0,0,0,0,10,20,0,0,0,0,0
2809,114,4,636,0,0,92,101,0,0,1,0,0,1,0,1,0,0,2065,117,115,760,42,14,57,1471,233,0,10,0,0,60,0,0,0,0,0,10,20,0,0,0,0,0
2810,284,7,636,0,0,90,101,0,0,1,1,0,1,0,1,0,0,2087,117,115,760,43,14,55,2437,233,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2811,258,7,606,0,0,90,102,0,0,1,1,0,1,0,1,0,0,2086,117,115,760,39,14,59,1494,233,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2812,152,9,560,0,0,91,101,0,0,1,0,0,1,0,1,0,0,2140,116,115,757,39,14,52,2664,233,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2813,133,10,545,0,0,90,103,0,0,1,0,0,1,0,1,0,0,2176,116,115,757,41,14,51,2835,233,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2814,145,9,530,0,0,90,101,0,0,1,1,0,1,0,1,0,0,2173,116,115,757,40,14,58,2582,233,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2815,146,11,545,0,0,90,100,0,0,1,0,0,1,0,1,0,0,2152,116,115,757,41,15,59,2734,234,0,10,0,0,60,0,0,0,0,0,0,30,0,0,0,0,0
2816,137,9,560,0,0,90,102,0,0,1,0,0,1,0,1,0,0,2160,116,114,753,42,14,56,2959,233,0,10,0,0,60,0,0,0,0,0,0,30,0,0,0,0,0
2817,155,9,590,0,0,90,101,0,0,1,1,0,1,0,1,0,0,2155,116,115,757,42,14,58,2701,232,0,10,0,0,60,0,0,0,0,0,0,30,0,0,0,0,0
2818,101,7,590,0,0,90,103,0,0,1,0,0,1,0,1,0,0,2129,116,115,757,39,14,61,1992,233,0,10,0,0,60,0,0,0,0,0,0,30,0,0,0,0,0
2819,113,9,606,0,0,90,103,0,0,1,0,0,1,0,1,0,0,2149,116,115,757,41,15,45,2686,233,0,10,0,0,60,0,0,0,0,0,0,30,0,0,0,0,0
2820,148,8,636,0,0,91,102,0,0,1,1,0,1,0,1,0,0,2143,116,115,757,47,15,51,2760,234,0,0,0,0,70,0,0,0,0,0,10,20,0,0,0,0,0
2821,171,7,651,0,0,90,102,0,0,1,1,0,1,0,1,0,0,2135,117,115,757,40,17,53,2055,235,0,0,0,0,70,0,0,0,0,0,10,20,0,0,0,0,0
2822,146,8,651,0,0,90,102,0,0,1,0,0,1,0,1,0,0,2131,117,115,760,42,17,55,2576,235,0,0,0,0,70,0,0,0,0,0,10,20,0,0,0,0,0
2823,118,2,636,0,0,90,102,0,0,1,0,0,1,0,1,0,0,2044,117,115,760,46,17,57,602,236,0,0,0,0,70,0,0,0,0,0,10,20,0,0,0,0,0
2824,164,8,606,0,0,90,103,0,0,1,1,0,1,0,1,0,0,2132,117,115,760,41,16,53,2860,235,0,0,0,0,70,0,0,0,0,0,10,20,0,0,0,0,0
2825,155,4,621,0,0,90,103,0,0,1,0,0,1,0,1,0,0,2087,117,115,760,41,17,62,1250,235,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2826,219,9,651,0,0,90,101,0,0,1,0,0,1,0,1,0,0,2184,116,115,757,44,17,51,2435,236,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2827,223,7,696,0,0,90,101,0,0,1,1,0,1,0,1,0,0,2182,116,115,757,40,17,54,2010,236,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2828,223,8,712,0,0,90,102,0,0,1,0,0,1,0,1,0,0,2180,117,115,760,42,17,59,2783,236,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2829,258,9,712,0,0,90,102,0,0,1,0,0,1,0,1,0,0,2177,117,115,760,40,17,60,2649,236,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2830,237,8,742,0,0,90,103,0,0,1,1,0,1,0,1,0,0,2177,117,115,760,41,17,60,2535,236,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2831,193,7,803,0,0,91,103,0,0,1,1,0,1,0,1,0,0,2183,117,115,760,43,17,60,2959,236,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2832,214,8,803,0,0,90,102,0,0,1,0,0,1,0,1,0,0,2170,117,115,760,42,17,61,2986,236,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2833,208,8,803,0,0,90,103,0,0,1,0,0,1,0,1,0,0,2197,117,115,760,41,17,59,2953,236,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2834,149,6,787,0,0,90,102,0,0,1,1,0,1,0,1,0,0,2128,117,114,757,40,17,67,2067,236,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2835,196,8,787,0,0,90,102,0,0,1,0,0,1,0,1,0,0,2167,117,115,760,40,17,55,2619,236,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2836,209,7,772,0,0,90,102,0,0,1,0,0,1,0,1,0,0,2203,117,115,760,42,17,49,3050,236,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2837,181,9,696,0,0,90,102,0,0,1,1,0,1,0,1,0,0,2203,117,115,760,40,17,50,3047,236,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2838,122,5,681,0,0,91,103,0,0,1,0,0,1,0,1,0,0,2028,117,115,760,37,15,44,748,234,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2839,176,5,696,0,0,92,102,0,0,1,0,0,1,0,1,0,0,2059,114,115,750,41,16,47,1593,235,0,0,0,0,70,0,0,0,0,0,0,30,0,0,0,0,0
2840,129,8,742,0,0,88,101,0,0,1,1,0,1,0,1,0,0,2150,115,115,753,41,17,48,2531,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2841,137,7,742,0,0,91,103,0,0,1,1,0,1,0,1,0,0,2109,112,115,744,39,17,56,2399,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2842,101,5,696,0,0,90,103,0,0,1,0,0,1,0,1,0,0,2137,117,115,760,43,17,65,1836,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2843,135,5,727,0,0,90,103,0,0,1,0,0,1,0,1,0,0,2183,117,115,760,40,17,56,1920,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2844,158,7,696,0,0,90,104,0,0,1,1,0,1,0,1,0,0,2229,117,115,760,40,17,53,2781,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2845,169,7,696,0,0,90,104,0,0,1,0,0,1,0,1,0,0,2222,117,115,760,39,17,58,2518,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2846,134,7,727,0,0,91,103,0,0,1,0,0,1,0,1,0,0,2221,117,115,760,40,17,56,2373,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2847,110,6,727,0,0,90,105,0,0,1,1,0,1,0,1,0,0,2219,117,115,760,40,17,57,2221,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2848,92,7,742,0,0,90,103,0,0,1,0,0,1,0,1,0,0,2211,117,115,760,40,17,61,1991,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2849,116,7,742,0,0,90,102,0,0,1,0,0,1,0,1,0,0,2223,117,115,760,42,17,57,2214,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2850,111,6,742,0,0,91,102,0,0,1,1,0,1,0,1,0,0,2214,117,115,760,42,17,65,2169,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2851,131,7,772,0,0,91,99,0,0,1,1,0,1,0,1,0,0,2229,117,115,760,40,17,56,2194,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2852,53,9,772,0,0,90,101,0,0,1,0,0,1,0,1,0,0,2212,117,115,760,41,17,56,2431,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2853,63,8,803,0,0,92,102,0,0,1,0,0,1,0,1,0,0,2209,117,115,760,41,17,56,2350,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2854,65,8,803,0,0,90,103,0,0,1,1,0,1,0,1,0,0,2199,117,115,760,41,17,55,2330,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2855,62,6,803,0,0,90,103,0,0,1,0,0,1,0,1,0,0,2152,117,115,760,41,17,59,2386,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2856,83,7,818,0,0,92,102,0,0,1,0,0,1,0,1,0,0,2191,116,115,757,41,17,55,2499,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2857,108,9,787,0,0,90,102,0,0,1,1,0,1,0,1,0,0,2202,116,115,757,41,17,52,2457,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2858,89,8,772,0,0,92,103,0,0,1,0,0,1,0,1,0,0,2193,116,115,757,42,17,56,2632,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2859,97,9,772,0,0,92,103,0,0,1,0,0,1,0,1,0,0,2186,116,115,757,39,17,58,2512,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2860,81,10,787,0,0,92,102,0,0,1,1,0,1,0,1,0,0,2171,116,115,757,42,17,62,2303,236,0,0,0,0,60,0,0,0,0,0,0,30,0,0,10,0,0
2861,73,9,818,0,0,92,103,0,0,1,1,0,1,0,1,0,0,2196,116,115,757,40,17,58,2330,236,0,0,0,0,60,0,0,0,0,0,0,30,0,0,10,0,0
2862,71,8,818,0,0,93,102,0,0,1,1,0,1,0,1,0,0,2182,116,115,757,44,17,59,2292,236,0,0,0,0,60,0,0,0,0,0,0,30,0,0,10,0,0
2863,56,7,787,0,0,92,101,0,0,1,1,0,1,0,1,0,0,2160,116,115,757,40,17,60,2045,236,0,0,0,0,60,0,0,0,0,0,0,30,0,0,10,0,0
2864,54,6,787,0,0,93,103,0,0,1,1,0,1,0,1,0,0,2167,117,115,760,41,17,58,1949,236,0,0,0,0,60,0,0,0,0,0,0,30,0,0,10,0,0
2865,65,8,833,0,0,93,103,0,0,1,1,0,1,0,1,0,0,2212,117,115,760,40,16,56,2449,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2866,96,9,833,0,0,93,103,0,0,1,1,0,1,0,1,0,0,2209,117,115,760,43,17,57,2541,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2867,89,8,848,0,0,92,103,0,0,1,1,0,1,0,1,0,0,2202,117,115,760,41,16,56,2162,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2868,44,4,863,0,0,91,103,0,0,1,1,0,1,0,1,0,0,2111,117,115,760,43,-3,35,1925,236,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2869,117,4,863,0,0,91,103,0,0,1,1,0,1,0,1,0,0,2139,117,115,760,43,-1,66,1691,238,0,0,0,0,60,0,0,0,0,0,0,40,0,0,0,0,0
2870,83,4,863,0,0,90,103,0,0,1,1,0,1,0,1,0,0,2205,117,115,760,42,0,55,1843,240,0,0,0,0,60,0,0,0,0,0,0,30,0,0,10,0,0
2871,105,8,848,0,0,90,103,0,0,1,1,0,1,0,1,0,0,2290,117,115,760,42,1,52,2295,240,0,0,0,0,60,0,0,0,0,0,0,30,0,0,10,0,0
